time	V(n001)	V(n003)
4.714045915569635e-04	-9.745916e-01	1.279915e-02
4.733577165569635e-04	-9.946809e-01	1.248015e-02
4.753108415569635e-04	-9.998093e-01	1.208646e-02
4.772639665569635e-04	-9.898996e-01	1.162386e-02
4.792170915569635e-04	-9.651009e-01	1.109918e-02
4.811702165569635e-04	-9.257863e-01	1.052016e-02
4.831233415569635e-04	-8.725469e-01	9.895383e-03
4.850764665569635e-04	-8.061836e-01	9.234106e-03
4.870295915569635e-04	-7.276946e-01	8.546136e-03
4.880061540569635e-04	-6.842652e-01	8.195321e-03
4.889827165569635e-04	-6.382604e-01	7.841685e-03
4.899592790569635e-04	-5.898532e-01	7.486542e-03
4.909358415569635e-04	-5.392261e-01	7.131211e-03
4.919124040569635e-04	-4.865694e-01	6.777013e-03
4.928889665569635e-04	-4.320813e-01	6.425263e-03
4.938655290569635e-04	-3.759671e-01	6.077269e-03
4.948420915569635e-04	-3.184377e-01	5.734323e-03
4.958186540569635e-04	-2.597098e-01	5.397699e-03
4.967952165569635e-04	-2.000045e-01	5.068647e-03
4.977717790569635e-04	-1.395463e-01	4.748388e-03
4.987483415569635e-04	-7.856297e-02	4.438111e-03
4.997249040569635e-04	-1.728393e-02	4.138966e-03
5.007014665569635e-04	4.406017e-02	3.852062e-03
5.016780290569635e-04	1.052384e-01	3.578463e-03
5.026545915569635e-04	1.660206e-01	3.319180e-03
5.036311540569635e-04	2.261779e-01	3.075173e-03
5.046077165569635e-04	2.854840e-01	2.847344e-03
5.055842790569635e-04	3.437155e-01	2.636532e-03
5.065608415569635e-04	4.006534e-01	2.443514e-03
5.075374040569635e-04	4.560833e-01	2.269000e-03
5.085139665569635e-04	5.097966e-01	2.113629e-03
5.094905290569635e-04	5.615911e-01	1.977970e-03
5.104670915569635e-04	6.112719e-01	1.862516e-03
5.114436540569635e-04	6.586521e-01	1.767685e-03
5.124202165569635e-04	7.035532e-01	1.693817e-03
5.133967790569635e-04	7.458063e-01	1.641173e-03
5.153499040569635e-04	8.217430e-01	1.600200e-03
5.173030290569635e-04	8.853198e-01	1.645250e-03
5.192561540569635e-04	9.355806e-01	1.775509e-03
5.212092790569635e-04	9.717695e-01	1.988885e-03
5.231624040569635e-04	9.933419e-01	2.282033e-03
5.251155290569635e-04	9.999737e-01	2.650410e-03
5.270686540569635e-04	9.915648e-01	3.088341e-03
5.290217790569635e-04	9.682419e-01	3.589107e-03
5.309749040569635e-04	9.303558e-01	4.145041e-03
5.329280290569635e-04	8.784763e-01	4.747647e-03
5.348811540569635e-04	8.133836e-01	5.387730e-03
5.368342790569635e-04	7.360569e-01	6.055529e-03
5.387874040569636e-04	6.476592e-01	6.740866e-03
5.407405290569636e-04	5.495201e-01	7.433300e-03
5.426936540569636e-04	4.431157e-01	8.122284e-03
5.446467790569636e-04	3.300464e-01	8.797323e-03
5.465999040569636e-04	2.120130e-01	9.448131e-03
5.485530290569636e-04	9.079067e-02	1.006479e-02
5.495295915569636e-04	2.955233e-02	1.035734e-02
5.514827165569636e-04	-9.302713e-02	1.090533e-02
5.534358415569636e-04	-2.142074e-01	1.139692e-02
5.553889665569636e-04	-3.321657e-01	1.182459e-02
5.573420915569636e-04	-4.451280e-01	1.218177e-02
5.592952165569636e-04	-5.513952e-01	1.246295e-02
5.612483415569636e-04	-6.493688e-01	1.266378e-02
5.632014665569636e-04	-7.375754e-01	1.278111e-02
5.651545915569636e-04	-8.146881e-01	1.281304e-02
5.671077165569636e-04	-8.795471e-01	1.275896e-02
5.690608415569636e-04	-9.311770e-01	1.261955e-02
5.710139665569636e-04	-9.688010e-01	1.239678e-02
5.729670915569636e-04	-9.918534e-01	1.209387e-02
5.749202165569636e-04	-9.999874e-01	1.171525e-02
5.768733415569636e-04	-9.930807e-01	1.126647e-02
5.788264665569636e-04	-9.712371e-01	1.075417e-02
5.807795915569636e-04	-9.347852e-01	1.018592e-02
5.827327165569636e-04	-8.842732e-01	9.570127e-03
5.846858415569636e-04	-8.204610e-01	8.915935e-03
5.856624040569636e-04	-7.838598e-01	8.577454e-03
5.866389665569636e-04	-7.443083e-01	8.233051e-03
5.876155290569636e-04	-7.019554e-01	7.884007e-03
5.885920915569636e-04	-6.569605e-01	7.531618e-03
5.895686540569636e-04	-6.094929e-01	7.177196e-03
5.905452165569636e-04	-5.597314e-01	6.822058e-03
5.915217790569636e-04	-5.078631e-01	6.467524e-03
5.924983415569636e-04	-4.540834e-01	6.114913e-03
5.934749040569636e-04	-3.985945e-01	5.765536e-03
5.944514665569636e-04	-3.416055e-01	5.420693e-03
5.954280290569636e-04	-2.833307e-01	5.081664e-03
5.964045915569636e-04	-2.239896e-01	4.749710e-03
5.973811540569636e-04	-1.638054e-01	4.426064e-03
5.983577165569636e-04	-1.030047e-01	4.111928e-03
5.993342790569636e-04	-4.181628e-02	3.808469e-03
6.003108415569636e-04	1.952951e-02	3.516813e-03
6.012874040569636e-04	8.080180e-02	3.238042e-03
6.022639665569636e-04	1.417700e-01	2.973188e-03
6.032405290569636e-04	2.022045e-01	2.723234e-03
6.042170915569636e-04	2.618781e-01	2.489102e-03
6.051936540569636e-04	3.205659e-01	2.271660e-03
6.061702165569636e-04	3.780473e-01	2.071709e-03
6.071467790569636e-04	4.341058e-01	1.889986e-03
6.081233415569636e-04	4.885303e-01	1.727158e-03
6.090999040569636e-04	5.411162e-01	1.583824e-03
6.100764665569636e-04	5.916654e-01	1.460506e-03
6.110530290569636e-04	6.399877e-01	1.357654e-03
6.120295915569636e-04	6.859013e-01	1.275637e-03
6.130061540569636e-04	7.292333e-01	1.214749e-03
6.139827165569636e-04	7.698206e-01	1.175203e-03
6.159358415569636e-04	8.421611e-01	1.160589e-03
6.178889665569636e-04	9.018346e-01	1.231889e-03
6.198420915569636e-04	9.479438e-01	1.387903e-03
6.217952165569636e-04	9.797950e-01	1.626158e-03
6.237483415569636e-04	9.969091e-01	1.942946e-03
6.257014665569636e-04	9.990289e-01	2.333374e-03
6.276545915569636e-04	9.861223e-01	2.791446e-03
6.296077165569636e-04	9.583835e-01	3.310146e-03
6.315608415569636e-04	9.162297e-01	3.881547e-03
6.335139665569636e-04	8.602950e-01	4.496928e-03
6.354670915569636e-04	7.914206e-01	5.146910e-03
6.374202165569636e-04	7.106426e-01	5.821589e-03
6.393733415569636e-04	6.191758e-01	6.510695e-03
6.413264665569636e-04	5.183960e-01	7.203738e-03
6.432795915569636e-04	4.098191e-01	7.890168e-03
6.452327165569636e-04	2.950781e-01	8.559538e-03
6.471858415569636e-04	1.758989e-01	9.201654e-03
6.491389665569636e-04	5.407394e-02	9.806735e-03
6.510920915569637e-04	-6.856430e-02	1.036556e-02
6.530452165569637e-04	-1.901713e-01	1.086959e-02
6.549983415569637e-04	-3.089179e-01	1.131113e-02
6.569514665569637e-04	-4.230181e-01	1.168341e-02
6.589045915569637e-04	-5.307557e-01	1.198071e-02
6.608577165569637e-04	-6.305103e-01	1.219843e-02
6.628108415569637e-04	-7.207814e-01	1.233318e-02
6.647639665569637e-04	-8.002113e-01	1.238281e-02
6.667170915569637e-04	-8.676052e-01	1.234644e-02
6.686702165569637e-04	-9.219496e-01	1.222450e-02
6.706233415569637e-04	-9.624270e-01	1.201872e-02
6.725764665569637e-04	-9.884285e-01	1.173204e-02
6.745295915569637e-04	-9.995632e-01	1.136867e-02
6.764827165569637e-04	-9.956636e-01	1.093396e-02
6.784358415569637e-04	-9.767882e-01	1.043431e-02
6.803889665569637e-04	-9.432210e-01	9.877115e-03
6.823420915569637e-04	-8.954669e-01	9.270644e-03
6.842952165569637e-04	-8.342442e-01	8.623892e-03
6.852717790569637e-04	-7.988623e-01	8.288393e-03
6.862483415569637e-04	-7.604736e-01	7.946466e-03
6.872249040569637e-04	-7.192227e-01	7.599384e-03
6.882014665569637e-04	-6.752648e-01	7.248436e-03
6.891780290569637e-04	-6.287654e-01	6.894929e-03
6.901545915569637e-04	-5.798994e-01	6.540178e-03
6.911311540569637e-04	-5.288509e-01	6.185503e-03
6.921077165569637e-04	-4.758118e-01	5.832224e-03
6.930842790569637e-04	-4.209819e-01	5.481656e-03
6.940608415569637e-04	-3.645675e-01	5.135103e-03
6.950374040569637e-04	-3.067810e-01	4.793854e-03
6.960139665569637e-04	-2.478398e-01	4.459179e-03
6.969905290569637e-04	-1.879658e-01	4.132322e-03
